Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
616090,"3603FD 16 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,150400,0,234800,218 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
616100,"3603FD 16 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,160900,0,245300,220 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
616110,"3603FD 16 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,102700,0,187100,222 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
616115,"3603FD 16 11    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,77900,153400,0,231300,224 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
616120,"3603FD 16 W11,12    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,86400,170100,0,256500,226 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
616130,"3603FD 16 13    SE-12-20-3-5    8,350 Sq. Feet",T,2,Residential,I  Individual,92300,132900,0,225200,225 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616140,"3603FD 16 14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,103100,0,191500,223 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616150,"3603FD 16 15    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,132800,0,221200,221 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616160,"3603FD 16 16    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,109000,0,197400,219 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616170,"3603FD 16 17    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,228800,0,317200,217 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616180,"3603FD 16 18    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,101900,0,190300,215 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616190,"3603FD 16 19    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,167700,0,256100,213 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616200,"3603FD 16 20    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,211300,0,299700,211 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616210,"3603FD 16 21    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,233700,0,322100,209 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616220,"3603FD 16 22    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,195400,0,283800,207 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616230,"3603FD 16 23    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,123100,0,211500,205 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616240,"3603FD 16 24A    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,309000,0,397400,203 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
616250,"2229EW 16 24    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,354900,0,443300,201 Royal Avenue N.W.,Land    R - Residential,,TV,2017
617010,"8054EK 17 1-3    SE-12-20-3-5    12,540 Sq. Feet",T,3,Commercial,I  Individual,90700,518000,0,608700,414 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
617040,"8054EK 17 4,5    SE-12-20-3-5    8,460 Sq. Feet",T,3,Commercial,I  Individual,102200,0,0,102200,410 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
617060,"8054EK 17 6,7    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,48000,157300,0,205300,406 MAIN ST. N.W.,Land    R - Residential,,TV,2017
617080,"8054EK 17 8,9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,86500,0,179500,104 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
617100,"8054EK 17 10,11    SE-12-20-3-5    2.65 Acres",E,11,Institutional,I  Individual,230000,1795300,0,2025300,114 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
617150,"3779FC  X    SE-12-20-3-5    18,121 Sq. Feet",E,11,Institutional,I  Individual,118800,0,0,118800,,Land    NR - Non Residential,,TV,2017
617200,"3779FC  Y    SE-12-20-3-5    40,946 Sq. Feet",E,11,Institutional,I  Individual,145500,0,0,145500,,Land    NR - Non Residential,,TV,2017
617250,SE-12-20-3-5                    1.00 Acres,E,11,Institutional,I  Individual,148600,0,0,148600,114 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
618010,"2229EW 18 1,2    SE-12-20-3-5    9,000 Sq. Feet",T,3,Commercial,I  Individual,82300,73100,0,155400,512 MAIN ST. NW,Land    NR - Non Residential,,TV,2017
618030,"2229EW 18 3    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,166200,0,259200,508 MAIN ST. N.W.,Land    R - Residential,,TV,2017
618040,"2229EW 18 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,45300,0,138300,506 MAIN ST. N.W.,Land    R - Residential,,TV,2017
618050,"2229EW 18 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,50800,0,143800,504 MAIN ST. N.W.,Land    R - Residential,,TV,2017
618060,"2229EW 18 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,137600,0,230600,502 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619010,"2229EW 19 1,2    SE-12-20-3-5    10,080 Sq. Feet",T,2,Residential,I  Individual,108000,152800,0,260800,622 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619030,"2229EW 19 3    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,85900,158400,0,244300,620 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619040,"2229EW 19 4,5    SE-12-20-3-5    10,800 Sq. Feet",T,2,Residential,I  Individual,109000,168500,0,277500,618 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619060,"2229EW 19 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,82200,0,175200,614 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619070,"2229EW 19 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,186400,0,279400,612 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619080,"2229EW 19 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,108800,0,201800,610 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619090,"2229EW 19 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,131900,0,224900,608 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619100,"2229EW 19 10    SE-12-20-3-5    6,360 Sq. Feet",T,2,Residential,I  Individual,94300,168400,0,262700,606 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619110,"2229EW 19 11    SE-12-20-3-5    4,800 Sq. Feet",T,2,Residential,I  Individual,78800,91000,0,169800,604 MAIN ST. N.W.,Land    R - Residential,,TV,2017
619120,"2229EW 19 12    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,158600,0,251600,602 Main Street NW,Land    R - Residential,,TV,2017
620010,"8211156 21 1,2    SE-12-20-3-5    8,800 Sq. Feet",T,2,Residential,I  Individual,103400,222900,0,326300,618 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620030,"8211156 21 3    SE-12-20-3-5    7,820 Sq. Feet",T,2,Residential,I  Individual,99800,207000,0,306800,614 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620040,"8211156 21 4    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,88800,208800,0,297600,612 Anderson Crescent NW,Land    R - Residential,,TV,2017
620050,"8211156 21 5    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,295100,0,369100,610 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620060,"8211156 21 6    SE-12-20-3-5    4,580 Sq. Feet",T,2,Residential,I  Individual,76200,261600,0,337800,608 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620070,"8211156 21 7    SE-12-20-3-5    7,326 Sq. Feet",T,2,Residential,I  Individual,107700,218600,0,326300,611 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620080,"8211156 21 8MR    SE-12-20-3-5    39,640 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,144000,0,0,144000,609 ANDERSON CRESCENT NW,Land    NR - Non Residential,,TV,2017
620090,"8211156 21 9    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,92300,122500,0,214800,607 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620100,"8211156 21 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,174900,0,251300,605 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620110,"8211156 21 11    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,198500,0,272500,603 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620120,"8211156 21 12    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,172900,0,246900,513 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620130,"8211156 21 13    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,178800,0,252800,511 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620140,"8211156 21 14    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,229300,0,303300,509 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620150,"8211156 21 15    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,203600,0,277600,507 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620160,"8211156 21 16    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,226800,0,300800,505 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620170,"8211156 21 17    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,191000,0,267400,503 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620180,"8211156 21 E18    SE-12-20-3-5    18,936 Sq. Feet",T,2,Residential,I  Individual,124800,694200,0,819000,124 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
620190,"8211156 21 W18    SE-12-20-3-5    14,417 Sq. Feet",T,1,Residential Vacant,I  Individual,112700,0,0,112700,150 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
620200,8211156 21 19    SE-12-20-3-5    1.30 Acres,T,1,Residential Vacant,I  Individual,161900,0,0,161900,515 MORRISON ST. N.W.,Land    R - Residential,,TV,2017
621000,"8211156 22 1    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,190300,0,265500,606 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621010,"8211156 22 2    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,189500,0,264700,604 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621020,"8211156 22 3    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,196400,0,271600,602 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621040,"8211156 22 4,5    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,268400,0,372600,510 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621050,"8211156 22 6,7    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,242100,0,346300,508 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621070,"8211156 22 8    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,214000,0,289200,504 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621080,"8211156 22 9    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,220400,0,296800,502 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621090,"8211156 22 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,185200,0,261600,202 Edward Avenue NW,Land    R - Residential,,TV,2017
621100,"8211156 22 11    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,175200,0,251600,204 Edward Avenue NW,Land    R - Residential,,TV,2017
621110,"8211156 22 12    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,179300,0,255700,206 Edward Avenue NW,Land    R - Residential,,TV,2017
621120,"8211156 22 13    SE-12-20-3-5    4,840 Sq. Feet",T,2,Residential,I  Individual,79200,196000,0,275200,509 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621130,"8211156 22 14    SE-12-20-3-5    5,810 Sq. Feet",T,2,Residential,I  Individual,90800,169000,0,259800,511 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621140,"8211156 22 15    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,87000,231500,0,318500,513 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621150,"8211156 22 16    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,84300,192200,0,276500,601 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621160,"8211156 22 17,18    SE-12-20-3-5    8,960 Sq. Feet",T,2,Residential,I  Individual,104000,282400,0,386400,603 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621300,8110560 20 6    SE-12-20-3-5    2.45 Acres,T,2,Residential,I  Individual,220100,282300,0,502400,115 DUNHAM LANE N.W.,Land    R - Residential,,TV,2017
621400,8110560 20 7    SE-12-20-3-5    1.84 Acres,E,13,Municipal Resale & Leases,M  Municipal,190000,0,0,190000,211 DUNHAM LANE,Land    R - Residential,,TV,2017
622000,582JK 22     SE-12-20-3-5    5.38 Acres,T,2,Residential,I  Individual,328300,49800,0,378100,217 DUNHAM LANE N.W.,Land    R - Residential,,TV,2017
622005,"0911530 32 3    SE-12-20-3-5    5,450 Sq. Feet",T,2,Residential,I  Individual,102300,380300,0,482600,620 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622010,"0911530 32 2    SE-12-20-3-5    5,735 Sq. Feet",T,2,Residential,I  Individual,106000,350500,0,456500,622 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622015,"0911530 32 1    SE-12-20-3-5    7,113 Sq. Feet",T,2,Residential,I  Individual,114200,311600,0,425800,624 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622100,9511442 22 1    SE-12-20-3-5    3.42 Acres,T,1,Residential Vacant,I  Individual,268000,0,0,268000,600 ANDERSON CRESCENT N.W.,Land    R - Residential,,TV,2017
622190,"9811867 22 19    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,224400,0,306300,208 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
622200,"9811867 22 20    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,196600,0,278500,210 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
622210,"9811867 22 21    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,191200,0,273100,212 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
622220,"9811867 22 22    SE-12-20-3-5    7,649 Sq. Feet",T,1,Residential Vacant,I  Individual,99100,0,0,99100,510 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622230,"9811867 22 23    SE-12-20-3-5    6,892 Sq. Feet",T,2,Residential,I  Individual,96300,279300,0,375600,512 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622240,"9811867 22 24    SE-12-20-3-5    5,714 Sq. Feet",T,2,Residential,I  Individual,89600,222400,0,312000,600 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622250,"9811867 22 25    SE-12-20-3-5    5,774 Sq. Feet",T,2,Residential,I  Individual,90300,192400,0,282700,602 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622260,"9811867 22 26    SE-12-20-3-5    6,237 Sq. Feet",T,2,Residential,I  Individual,93900,268900,0,362800,604 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622270,"0714405 1 2    SE-12-20-3-5    5,077 Sq. Feet",T,2,Residential,I  Individual,88500,339300,0,427800,214 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622280,"0714405 1 1    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,89500,330500,0,420000,216 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622290,"0714405 2 5    SE-12-20-3-5    5,360 Sq. Feet",T,1,Residential Vacant,I  Individual,91900,0,0,91900,218 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622300,"0714405 2 4    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,280300,0,372100,220 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622310,"0714405 2 3    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,270000,0,361800,222 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622320,"0714405 2 2    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,264800,0,356600,224 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622330,"0714405 2 1    SE-12-20-3-5    5,362 Sq. Feet",T,2,Residential,I  Individual,91900,260200,0,352100,226 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623010,"7810261 23 W1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,105800,0,162400,224B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623015,"7810261 23 E1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,112100,0,168700,224A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623020,"7810261 23 W2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,130100,0,186700,222B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623025,"7810261 23 E2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,130100,0,186700,222A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623030,"7810261 23 W3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,136100,0,192700,220B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623035,"7810261 23 E3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,123900,0,180500,220A ROYAL AVE. NW,Land    R - Residential,,TV,2017
623040,"7810261 23 4    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,94400,205100,0,299500,218 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623050,"7810261 23 W5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,135500,0,192100,216B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623055,"7810261 23 E5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,110400,0,167000,216A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623060,"7810261 23 6    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,94400,207500,0,301900,214 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623070,7810261 23 7    SE-12-20-3-5    1.24 Acres,T,2,Residential,I  Individual,189100,637000,0,826100,240 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
623180,"0012787 24 18    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,102000,210700,0,312700,301 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
623190,"0012787 24 19    SE-12-20-3-5    6,348 Sq. Feet",T,2,Residential,I  Individual,100900,182000,0,282900,303 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623200,"0012787 24 20    SE-12-20-3-5    6,135 Sq. Feet",T,2,Residential,I  Individual,100000,204700,0,304700,305 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623210,"0012787 24 21    SE-12-20-3-5    6,068 Sq. Feet",T,2,Residential,I  Individual,99800,233800,0,333600,307 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623220,"0210242 24 33    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,99600,192600,0,292200,309 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623230,"0210242 24 32    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,98600,209900,0,308500,311 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623240,"0012787 24 24    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,88600,191400,0,280000,313 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623250,"0012787 24 25    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,88600,214100,0,302700,315 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623260,"0210242 24 31    SE-12-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,103000,268600,0,371600,317 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
623270,0012787 24 27MR    SE-12-20-3-5    862 Sq. Feet,E,10,Municipal Public Lands-Exempt,M  Municipal,12200,0,0,12200,EDWARD AVENUE NORTH WEST,Land    NR - Non Residential,,TV,2017
623280,"0012787 24 28MR    SE-12-20-3-5    13,939 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,96600,0,0,96600,319 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623290,"0012787 24 29ER    SE-12-20-3-5    13,068 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,95700,0,0,95700,321 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623300,"0012787 24 30MR    SE-12-20-3-5    12,632 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,101100,0,0,101100,323 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623310,"0012787 26 1    SE-12-20-3-5    6,738 Sq. Feet",T,2,Residential,I  Individual,102400,261100,0,363500,302 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623320,"0012787 26 2    SE-12-20-3-5    5,442 Sq. Feet",T,2,Residential,I  Individual,92900,200300,0,293200,304 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623330,"0012787 26 3    SE-12-20-3-5    8,887 Sq. Feet",T,2,Residential,I  Individual,110800,248900,0,359700,306 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623340,"0012787 26 4    SE-12-20-3-5    8,922 Sq. Feet",T,2,Residential,I  Individual,110900,257600,0,368500,308 EDWARD CLOSE N.W.,Land    R - Residential,,TV,2017
623350,"0012787 26 5    SE-12-20-3-5    6,041 Sq. Feet",T,2,Residential,I  Individual,99600,247800,0,347400,310 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623360,"0012787 26 6    SE-12-20-3-5    5,322 Sq. Feet",T,2,Residential,I  Individual,91500,236400,0,327900,312 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623370,"0012787 26 7    SE-12-20-3-5    5,737 Sq. Feet",T,2,Residential,I  Individual,96400,272600,0,369000,314 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623380,"0012787 26 8    SE-12-20-3-5    5,999 Sq. Feet",T,2,Residential,I  Individual,99500,229500,0,329000,316 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623390,"0012787 26 9    SE-12-20-3-5    6,184 Sq. Feet",T,2,Residential,I  Individual,100200,243100,0,343300,318 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623400,"0012787 26 10MR    SE-12-20-3-5    14,375 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,109300,0,0,109300,320 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623410,"0012787 26 11ER    SE-12-20-3-5    27,878 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,104400,0,0,104400,322 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623420,0012787 26 12MR    SE-12-20-3-5    1.51 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,133900,0,0,133900,324 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623430,"0412056 29 21    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,95400,239500,0,334900,501 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623440,"0412056 29 20    SE-12-20-3-5    7,323 Sq. Feet",T,2,Residential,I  Individual,104700,266200,0,370900,503 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623450,"0412056 29 19    SE-12-20-3-5    7,087 Sq. Feet",T,2,Residential,I  Individual,103700,335500,0,439200,505 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623460,"0714385 29 18    SE-12-20-3-5    4,950 Sq. Feet",T,2,Residential,I  Individual,87000,297600,0,384600,507 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623470,"0714385 29 17    SE-12-20-3-5    5,102 Sq. Feet",T,2,Residential,I  Individual,88800,286400,0,375200,509 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623480,"0714385 29 16    SE-12-20-3-5    5,129 Sq. Feet",T,2,Residential,I  Individual,89200,265800,0,355000,511 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623490,"0714385 29 15    SE-12-20-3-5    5,156 Sq. Feet",T,2,Residential,I  Individual,89500,310300,0,399800,513 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623500,"0714385 29 14    SE-12-20-3-5    5,202 Sq. Feet",T,2,Residential,I  Individual,90000,331900,0,421900,515 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623510,"0714385 29 13    SE-12-20-3-5    5,776 Sq. Feet",T,2,Residential,I  Individual,96900,281400,0,378300,517 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623520,"0714385 29 12    SE-12-20-3-5    6,496 Sq. Feet",T,2,Residential,I  Individual,101400,295300,0,396700,519 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623530,"0714385 29 11    SE-12-20-3-5    6,970 Sq. Feet",T,2,Residential,I  Individual,103300,282000,0,385300,521 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623540,"0714385 29 10    SE-12-20-3-5    6,099 Sq. Feet",T,2,Residential,I  Individual,99900,310300,0,410200,523 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623550,"0714385 29 9    SE-12-20-3-5    7,308 Sq. Feet",T,2,Residential,I  Individual,104600,304600,0,409200,525 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623560,"0714385 29 8    SE-12-20-3-5    7,220 Sq. Feet",T,2,Residential,I  Individual,101100,333200,0,434300,527 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623565,"0412056 29 15MR    SE-12-20-3-5    2,614 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,53200,0,0,53200,324 EDWARD AVENUE N.W.,Land    NR - Non Residential,,TV,2017
623566,"0714385 29 22MR    SE-12-20-3-5    2,690 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,19100,0,0,19100,324B Edward Avenue N.W.,Land    NR - Non Residential,,TV,2017
