Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
608170,5676JK 8 19    SE-12-20-3-5,T,2,Residential,I  Individual,92400,176500,0,268900,313 EDGAR AVE. NW,,,TV,2015
608180,5676JK 8 20    SE-12-20-3-5,T,2,Residential,I  Individual,91400,143700,0,235100,315 EDGAR AVE. N.W.,,,TV,2015
608185,5676JK 8 21    SE-12-20-3-5,T,2,Residential,I  Individual,94500,163100,0,257600,317 EDGAR AVE. N.W.,,,TV,2015
608190,5676JK 8 22    SE-12-20-3-5,T,2,Residential,I  Individual,94500,255700,0,350200,319 EDGAR AVE. N.W.,,,TV,2015
609010,3603FD 9 1    SE-12-20-3-5,T,2,Residential,I  Individual,76500,74400,0,150900,202 WINDSOR AVE. N.W.,,,TV,2015
609020,3603FD 9 2    SE-12-20-3-5,T,2,Residential,I  Individual,76500,156200,0,232700,204 WINDSOR AVE. N.W.,,,TV,2015
609030,3603FD 9 E42'3    SE-12-20-3-5,T,2,Residential,I  Individual,67200,73500,0,140700,206 WINDSOR AVE. N.W.,,,TV,2015
609040,"3603FD 9 W3,4    SE-12-20-3-5",T,2,Residential,I  Individual,79500,187300,0,266800,208 WINDSOR AVE. N.W.,,,TV,2015
609050,3603FD 9 5    SE-12-20-3-5,T,2,Residential,I  Individual,79500,184300,0,263800,210 WINDSOR AVE. N.W.,,,TV,2015
609060,3603FD 9 6    SE-12-20-3-5,T,2,Residential,I  Individual,76500,123500,0,200000,212 WINDSOR AVE. N.W.,,,TV,2015
609070,3603FD 9 7    SE-12-20-3-5,T,2,Residential,I  Individual,76500,78700,0,155200,214 WINDSOR AVE. N.W.,,,TV,2015
609075,3603FD 9 8    SE-12-20-3-5,T,2,Residential,C  Corporation,84200,233600,0,317800,216 WINDSOR AVE. N.W.,,,TV,2015
609080,3603FD 9 9    SE-12-20-3-5,T,2,Residential,I  Individual,76500,242600,0,319100,218 WINDSOR AVE. N.W.,,,TV,2015
609090,3603FD 9 E10    SE-12-20-3-5,T,2,Residential,I  Individual,49400,144700,0,194100,220A WINDSOR AVE. N.W.,,,TV,2015
609100,3603FD 9 W10    SE-12-20-3-5,T,2,Residential,I  Individual,49400,137700,0,187100,220B WINDSOR AVE. N.W.,,,TV,2015
609110,3603FD 9 E11    SE-12-20-3-5,T,2,Residential,I  Individual,49400,138200,0,187600,222A WINDSOR AVE. N.W.,,,TV,2015
609120,3603FD 9 W11    SE-12-20-3-5,T,2,Residential,I  Individual,49400,135300,0,184700,222B WINDSOR AVE. N.W.,,,TV,2015
609130,"3603FD 9 12,13    SE-12-20-3-5",T,2,Residential,I  Individual,104300,144000,0,248300,224 WINDSOR AVE. N.W.,,,TV,2015
609150,3603FD 9 14    SE-12-20-3-5,T,2,Residential,I  Individual,76500,154500,0,231000,225 EDGAR AVE. N.W.,,,TV,2015
609160,3603FD 9 W15    SE-12-20-3-5,T,2,Residential,I  Individual,45400,106900,0,152300,223B EDGAR AVE. N.W.,,,TV,2015
609170,3603FD 9 E15    SE-12-20-3-5,T,2,Residential,I  Individual,45400,104600,0,150000,223A EDGAR AVE. N.W.,,,TV,2015
609175,3603FD 9 16    SE-12-20-3-5    50' X 120',T,2,Residential,I  Individual,76500,177500,0,254000,221 Edgar Avenue N.W.,,,TV,2015
609180,3603FD 9 17    SE-12-20-3-5,T,2,Residential,I  Individual,76500,176700,0,253200,219 EDGAR AVE. N.W.,,,TV,2015
609190,3603FD 9 18    SE-12-20-3-5,T,2,Residential,I  Individual,76500,135200,0,211700,217 EDGAR AVE. N.W.,,,TV,2015
609200,3603FD 9 19    SE-12-20-3-5,T,2,Residential,I  Individual,76500,180800,0,257300,215 EDGAR AVE. NW,,,TV,2015
609210,3603FD 9 20    SE-12-20-3-5,T,2,Residential,I  Individual,76500,151100,0,227600,213 EDGAR AVE. N.W.,,,TV,2015
609220,3603FD 9 21    SE-12-20-3-5,T,2,Residential,I  Individual,79500,127300,0,206800,211 EDGAR AVE. N.W.,,,TV,2015
609230,3603FD 9 22    SE-12-20-3-5,T,2,Residential,I  Individual,76500,44000,0,120500,209 EDGAR AVE. NW,,,TV,2015
609240,3603FD 9 23    SE-12-20-3-5,T,2,Residential,I  Individual,76500,101800,0,178300,207 EDGAR AVE. N.W.,,,TV,2015
609250,3603FD 9 24    SE-12-20-3-5,T,2,Residential,I  Individual,76500,98400,0,174900,205 EDGAR AVE. N.W.,,,TV,2015
609260,3603FD 9 25    SE-12-20-3-5,T,2,Residential,I  Individual,76500,195000,0,271500,203 EDGAR AVE. N.W.,,,TV,2015
609270,3603FD 9 26    SE-12-20-3-5,T,2,Residential,I  Individual,76500,197800,0,274300,136 HUBERT ST. N.W.,,,TV,2015
610010,1236FK 10 1    SE-12-20-3-5,T,2,Residential,I  Individual,63700,187500,0,251200,102 WINDSOR AVE. N.W.,,,TV,2015
610020,1236FK 10 2    SE-12-20-3-5    40' X 117' = 4680,T,2,Residential,I  Individual,70100,37500,0,107600,104 WINDSOR AVE. N.W.,,,TV,2015
610030,1236FK 10 3    SE-12-20-3-5    Lot = 50' X 120',T,2,Residential,I  Individual,76500,102600,0,179100,106 WINDSOR AVE. N.W.,,,TV,2015
610040,1236FK 10 4    SE-12-20-3-5,T,2,Residential,I  Individual,76500,161100,0,237600,108 WINDSOR AVE. N.W.,,,TV,2015
610050,1236FK 10 5    SE-12-20-3-5,T,2,Residential,I  Individual,76500,160500,0,237000,110 WINDSOR AVE. N.W.,,,TV,2015
610060,1236FK 10 6    SE-12-20-3-5,T,2,Residential,I  Individual,76500,66000,0,142500,112 WINDSOR AVE. N.W.,,,TV,2015
610070,1236FK 10 7    SE-12-20-3-5,T,2,Residential,I  Individual,76500,185500,0,262000,114 WINDSOR AVE. N.W.,,,TV,2015
610080,1236FK 10 8    SE-12-20-3-5,T,2,Residential,I  Individual,76500,86700,0,163200,133 EDGAR AVE. N.W.,,,TV,2015
610090,1236FK 10 9    SE-12-20-3-5,T,2,Residential,I  Individual,76500,82200,0,158700,129 EDGAR AVE. N.W.,,,TV,2015
610100,1236FK 10 10    SE-12-20-3-5    50' X 120' Lot Size,T,2,Residential,C  Corporation,76500,41300,0,117800,125 EDGAR AVE. N.W.,,,TV,2015
610110,1236FK 10 11    SE-12-20-3-5    50' X 120' = 6000ft2,T,3,Commercial,I  Individual,61400,76300,0,137700,121 EDGAR AVE. N.W.,,,TV,2015
610115,9311440 0 1    SE-12-20-3-5,T,2,Residential,I  Individual,62300,161400,0,223700,109 EDGAR AVE. N.W.,,,TV,2015
610120,9311440 0 2    SE-12-20-3-5,T,2,Residential,I  Individual,62300,161400,0,223700,111 EDGAR AVE. N.W.,,,TV,2015
610125,9311440 0 3    SE-12-20-3-5,T,2,Residential,I  Individual,62300,166800,0,229100,113 EDGAR AVE. N.W.,,,TV,2015
610130,9311440 0 4    SE-12-20-3-5,T,2,Residential,I  Individual,62300,166800,0,229100,115 EDGAR AVE. N.W.,,,TV,2015
611010,2229EW 11 1    SE-12-20-3-5,T,2,Residential,I  Individual,77500,208900,0,286400,202 EDGAR AVE. N.W.,,,TV,2015
611020,9911741 11 25    SE-12-20-3-5    50'X120',T,2,Residential,I  Individual,76500,173300,0,249800,204 EDGAR AVE. N.W.,,,TV,2015
611025,9911741 11 26    SE-12-20-3-5,T,2,Residential,I  Individual,61200,19900,0,81100,206 EDGAR AVE. N.W.,,,TV,2015
611030,3603FD 11 3    SE-12-20-3-5,T,2,Residential,I  Individual,77500,84000,0,161500,208 EDGAR AVE. N.W.,,,TV,2015
611040,3603FD 11 4    SE-12-20-3-5,T,2,Residential,I  Individual,77500,169300,0,246800,210 EDGAR AVE. N.W.,,,TV,2015
611050,3603FD 11 5    SE-12-20-3-5,T,2,Residential,I  Individual,80600,118700,0,199300,212 EDGAR AVE. N.W.,,,TV,2015
611060,3603FD 11 6    SE-12-20-3-5,T,2,Residential,I  Individual,77500,54000,0,131500,214 EDGAR AVE. N.W.,,,TV,2015
611070,3603FD 11 7    SE-12-20-3-5,T,2,Residential,I  Individual,77500,89100,0,166600,216 EDGAR AVE. N.W.,,,TV,2015
611080,3603FD 11 8    SE-12-20-3-5,T,2,Residential,I  Individual,77500,81000,0,158500,218 EDGAR AVE. N.W.,,,TV,2015
611090,3603FD 11 9    SE-12-20-3-5,T,2,Residential,I  Individual,77500,69500,0,147000,220 EDGAR AVE. N.W.,,,TV,2015
611100,3603FD 11 10    SE-12-20-3-5,T,2,Residential,I  Individual,77500,174600,0,252100,222 EDGAR AVE. N.W.,,,TV,2015
611110,3603FD 11 11    SE-12-20-3-5,T,2,Residential,I  Individual,77500,128500,0,206000,224 EDGAR AVE. NW,,,TV,2015
611120,3603FD 11 12    SE-12-20-3-5,T,2,Residential,I  Individual,77500,133700,0,211200,226 EDGAR AVE. N.W.,,,TV,2015
611130,"3603FD 11 13,14    SE-12-20-3-5    2 - 50' X 129' = 12,900ft2",T,2,Residential,I  Individual,101300,227200,0,328500,227 GEORGE ST. N.W.,,,TV,2015
611140,3603FD 11 15    SE-12-20-3-5,T,2,Residential,I  Individual,77900,199500,0,277400,221 FRONTENAC AVE. N.W.,,,TV,2015
611150,3603FD 11 16    SE-12-20-3-5,T,2,Residential,I  Individual,81100,200500,0,281600,219 FRONTENAC AVE. N.W.,,,TV,2015
611160,3603FD 11 17    SE-12-20-3-5,T,2,Residential,I  Individual,77900,156700,0,234600,217 FRONTENAC AVE. N.W.,,,TV,2015
611170,3603FD 11 18    SE-12-20-3-5    50' X 129' = 6450ft2,T,2,Residential,C  Corporation,77900,192300,0,270200,215 FRONTENAC AVE. N.W.,,,TV,2015
611180,3603FD 11 W19    SE-12-20-3-5,T,2,Residential,I  Individual,49500,117800,0,167300,213B FRONTENAC AVE. N.W.,,,TV,2015
611190,3603FD 11 E19    SE-12-20-3-5,T,2,Residential,I  Individual,49500,109800,0,159300,213A FRONTENAC AVE. N.W.,,,TV,2015
611200,"3603FD 11 20,P21    SE-12-20-3-5    70' X 130' Lot Area",T,2,Residential,I  Individual,86100,202000,0,288100,211 FRONTENAC AVE. N.W.,,,TV,2015
611210,3603FD 11 E21    SE-12-20-3-5,T,2,Residential,I  Individual,77900,105400,0,183300,209 FRONTENAC AVE. N.W.,,,TV,2015
611220,3603FD 11 22    SE-12-20-3-5,T,2,Residential,I  Individual,77900,119400,0,197300,207 FRONTENAC AVE. N.W.,,,TV,2015
611230,3603FD 11 23    SE-12-20-3-5,T,2,Residential,I  Individual,68300,152900,0,221200,205 FRONTENAC AVE. N.W.,,,TV,2015
611240,3603FD 11 24A    SE-12-20-3-5,T,2,Residential,I  Individual,68300,60900,0,129200,203 FRONTENAC AVE. N.W.,,,TV,2015
611250,2229EW 11 24    SE-12-20-3-5,T,2,Residential,I  Individual,77900,154000,0,231900,201 FRONTENAC AVE. N.W.,,,TV,2015
612000,"1236FK 12 1    SE-12-20-3-5    100' X 126' = 12,600",T,2,Residential,I  Individual,111200,107900,0,219100,302 EDGAR AVE. NW,,,TV,2015
612010,1236FK 12 14    SE-12-20-3-5,T,2,Residential,I  Individual,101500,173700,0,275200,301 FRONTENAC AVE. N.W.,,,TV,2015
612020,5676JK 12 2    SE-12-20-3-5,T,2,Residential,I  Individual,96000,189700,0,285700,306 EDGAR AVE. N.W.,,,TV,2015
612030,5676JK 12 3    SE-12-20-3-5,T,2,Residential,I  Individual,96000,148300,0,244300,308 EDGAR AVE. N.W.,,,TV,2015
612040,5676JK 12 4    SE-12-20-3-5,T,2,Residential,I  Individual,93900,164200,0,258100,310 EDGAR AVE. N.W.,,,TV,2015
612050,5676JK 12 5    SE-12-20-3-5,T,2,Residential,I  Individual,89600,195100,0,284700,312 EDGAR AVE. N.W.,,,TV,2015
612060,5676JK 12 6    SE-12-20-3-5,T,2,Residential,I  Individual,93900,181600,0,275500,314 EDGAR AVE. N.W.,,,TV,2015
612070,5676JK 12 7    SE-12-20-3-5,T,2,Residential,I  Individual,89600,147700,0,237300,316 EDGAR AVE. N.W.,,,TV,2015
612080,5676JK 12 8    SE-12-20-3-5,T,2,Residential,I  Individual,96000,200700,0,296700,318 EDGAR AVE. N.W.,,,TV,2015
612090,5676JK 12 9    SE-12-20-3-5,T,2,Residential,I  Individual,96000,169500,0,265500,320 EDGAR AVE. N.W.,,,TV,2015
612100,7610001 12 1    SE-12-20-3-5    65' X 128',T,2,Residential,I  Individual,92400,240600,0,333000,305 FRONTENAC AVE. N.W.,,,TV,2015
612110,7610001 12 2    SE-12-20-3-5,T,2,Residential,I  Individual,90200,200200,0,290400,307 FRONTENAC AVE. N.W.,,,TV,2015
612120,7610001 12 3    SE-12-20-3-5,T,2,Residential,I  Individual,90200,195900,0,286100,309 FRONTENAC AVE. N.W.,,,TV,2015
612130,7610001 12 4    SE-12-20-3-5,T,2,Residential,I  Individual,88400,222300,0,310700,311 FRONTENAC AVE. N.W.,,,TV,2015
612140,7610001 12 5    SE-12-20-3-5,T,2,Residential,I  Individual,85100,169400,0,254500,313 FRONTENAC AVE. N.W.,,,TV,2015
612150,7610001 12 6    SE-12-20-3-5,T,2,Residential,I  Individual,93100,195600,0,288700,315 FRONTENAC AVE. N.W.,,,TV,2015
612160,7610001 12 7    SE-12-20-3-5,T,2,Residential,I  Individual,88000,197800,0,285800,317 FRONTENAC AVE. N.W.,,,TV,2015
612170,7610001 12 8    SE-12-20-3-5,T,2,Residential,I  Individual,78800,217000,0,295800,316 FRONTENAC AVE. N.W.,,,TV,2015
612180,7610001 12 9    SE-12-20-3-5,T,2,Residential,I  Individual,93900,224400,0,318300,314 FRONTENAC AVE. N.W.,,,TV,2015
612190,7610001 12 10    SE-12-20-3-5,T,2,Residential,I  Individual,84800,215300,0,300100,312 FRONTENAC AVE. N.W.,,,TV,2015
612200,7610001 12 11    SE-12-20-3-5,T,2,Residential,I  Individual,88300,226200,0,314500,310 FRONTENAC AVE. N.W.,,,TV,2015
612210,7610001 12 12    SE-12-20-3-5,T,2,Residential,I  Individual,88400,147000,0,235400,308 FRONTENAC AVE. N.W.,,,TV,2015
612220,7610001 12 13    SE-12-20-3-5,T,2,Residential,I  Individual,86400,181600,0,268000,306 FRONTENAC AVE. N.W.,,,TV,2015
612230,7610001 12 14    SE-12-20-3-5,T,2,Residential,I  Individual,92400,202600,0,295000,304 FRONTENAC AVE. N.W.,,,TV,2015
612240,7610001 12 15    SE-12-20-3-5,T,2,Residential,I  Individual,96900,234400,0,331300,305 ROYAL AVE. N.W.,,,TV,2015
612250,7610001 12 16    SE-12-20-3-5,T,2,Residential,I  Individual,91300,204700,0,296000,307 ROYAL AVE. N.W.,,,TV,2015
612260,7610001 12 17    SE-12-20-3-5,T,2,Residential,I  Individual,89900,171100,0,261000,309 ROYAL AVE. N.W.,,,TV,2015
612270,7610001 12 18    SE-12-20-3-5    60' X 140' = 8400,T,2,Residential,I  Individual,92200,184000,0,276200,311 ROYAL AVE. NW,,,TV,2015
612280,7610001 12 19    SE-12-20-3-5,T,2,Residential,I  Individual,94100,180200,0,274300,313 ROYAL AVE. N.W.,,,TV,2015
612290,7610001 12 20    SE-12-20-3-5,T,2,Residential,I  Individual,92200,194000,0,286200,315 ROYAL AVE. N.W.,,,TV,2015
612300,7610001 12 21    SE-12-20-3-5,T,2,Residential,I  Individual,91300,160100,0,251400,317 ROYAL AVE. N.W.,,,TV,2015
612310,7610001 12 22    SE-12-20-3-5,T,2,Residential,I  Individual,94200,204300,0,298500,319 ROYAL AVE. N.W.,,,TV,2015
612320,7610001 12 23    SE-12-20-3-5,T,2,Residential,I  Individual,97200,188300,0,285500,321 ROYAL AVE. N.W.,,,TV,2015
612330,7610001 12 24    SE-12-20-3-5,T,2,Residential,I  Individual,102100,179100,0,281200,401 ROYAL AVE. N.W.,,,TV,2015
612340,7610001 12 25    SE-12-20-3-5,T,2,Residential,I  Individual,84400,167200,0,251600,301 ROBERT ST. N.W.,,,TV,2015
612350,7610001 12 26    SE-12-20-3-5,T,2,Residential,I  Individual,84400,211800,0,296200,303 ROBERT ST. N.W.,,,TV,2015
612360,7610001 12 27    SE-12-20-3-5,T,2,Residential,I  Individual,85500,248400,0,333900,305 ROBERT ST. N.W.,,,TV,2015
612370,7610001 12 28    SE-12-20-3-5,T,2,Residential,I  Individual,86600,178600,0,265200,307 ROBERT ST. N.W.,,,TV,2015
612380,7610001 12 29    SE-12-20-3-5,T,2,Residential,I  Individual,98200,267400,0,365600,309 ROBERT ST. N.W.,,,TV,2015
612390,7610001 12 30    SE-12-20-3-5,T,2,Residential,I  Individual,98400,235600,0,334000,310 ROBERT ST. N.W.,,,TV,2015
612400,7610001 12 31    SE-12-20-3-5,T,2,Residential,I  Individual,92100,194400,0,286500,308 ROBERT ST. NW,,,TV,2015
612410,7610001 12 32    SE-12-20-3-5,T,2,Residential,I  Individual,76500,182900,0,259400,306 ROBERT ST. N.W.,,,TV,2015
612420,7610001 12 33    SE-12-20-3-5,T,2,Residential,I  Individual,80600,186200,0,266800,304 ROBERT ST. N.W.,,,TV,2015
612430,7610001 12 34    SE-12-20-3-5,T,2,Residential,I  Individual,83500,188400,0,271900,302 ROBERT ST. N.W.,,,TV,2015
612440,7610001 12 R35    SE-12-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,194300,0,0,194300,302 PUBLIC RESERVE,,,TV,2015
613010,7556JK 13 8    SE-12-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,95500,3300,0,98800,416 EDGAR AVE. N.W.,,,TV,2015
613020,7556JK 13 7    SE-12-20-3-5,T,2,Residential,I  Individual,93900,172200,0,266100,414 EDGAR AVE. N.W.,,,TV,2015
613030,7556JK 13 6    SE-12-20-3-5,T,2,Residential,I  Individual,89600,151800,0,241400,412 EDGAR AVE. N.W.,,,TV,2015
613040,7556JK 13 5    SE-12-20-3-5,T,2,Residential,I  Individual,91700,196500,0,288200,410 EDGAR AVE. N.W.,,,TV,2015
613050,7556JK 13 4    SE-12-20-3-5,T,2,Residential,I  Individual,89600,177800,0,267400,408 EDGAR AVE. N.W.,,,TV,2015
613060,7556JK 13 3    SE-12-20-3-5,T,2,Residential,I  Individual,91700,170600,0,262300,406 EDGAR AVE. N.W.,,,TV,2015
613070,"7556JK 13 1,2    SE-12-20-3-5",T,2,Residential,I  Individual,107900,236600,0,344500,402 EDGAR AVE N.W.,,,TV,2015
615010,1236FK 15 1    SE-12-20-3-5,T,2,Residential,I  Individual,100400,156000,0,256400,302 FRONTENAC AVE. N.W.,,,TV,2015
615020,1236FK 15 E14    SE-12-20-3-5,T,2,Residential,I  Individual,88400,111400,0,199800,301 ROYAL AVE. N.W.,,,TV,2015
615030,1236FK 15 W14    SE-12-20-3-5,T,2,Residential,I  Individual,88400,207000,0,295400,303 ROYAL AVE. NW,,,TV,2015
616010,2229EW 16 1    SE-12-20-3-5,T,2,Residential,I  Individual,76500,207800,0,284300,202 FRONTENAC AVE. N.W.,,,TV,2015
616020,3603FD 16 1A    SE-12-20-3-5,T,2,Residential,I  Individual,76500,163600,0,240100,204 FRONTENAC AVE. N.W.,,,TV,2015
616030,"3603FD 16 2,P3    SE-12-20-3-5",T,2,Residential,I  Individual,82400,161300,0,243700,206 FRONTENAC AVE. N.W.,,,TV,2015
616040,3603FD 16 P3    SE-12-20-3-5,T,2,Residential,I  Individual,67200,176400,0,243600,208 FRONTENAC AVE. N.W.,,,TV,2015
616050,3603FD 16 4    SE-12-20-3-5,T,2,Residential,I  Individual,76500,116500,0,193000,210 FRONTENAC AVE. N.W.,,,TV,2015
616060,3603FD 16 5    SE-12-20-3-5,T,2,Residential,I  Individual,76500,76300,0,152800,212 FRONTENAC AVE. N.W.,,,TV,2015
616070,3603FD 16 6    SE-12-20-3-5,T,2,Residential,I  Individual,76500,145400,0,221900,214 FRONTENAC AVE. N.W.,,,TV,2015
616080,3603FD 16 7    SE-12-20-3-5,T,2,Residential,I  Individual,76500,91100,0,167600,216 FRONTENAC AVE. N.W.,,,TV,2015
616090,3603FD 16 8    SE-12-20-3-5,T,2,Residential,I  Individual,76500,150500,0,227000,218 FRONTENAC AVE. N.W.,,,TV,2015
616100,3603FD 16 9    SE-12-20-3-5,T,2,Residential,I  Individual,76500,159400,0,235900,220 FRONTENAC AVE. N.W.,,,TV,2015
616110,3603FD 16 10    SE-12-20-3-5,T,2,Residential,I  Individual,76500,75000,0,151500,222 FRONTENAC AVE. N.W.,,,TV,2015
616115,3603FD 16 11    SE-12-20-3-5,T,2,Residential,I  Individual,70700,153500,0,224200,224 FRONTENAC AVE. N.W.,,,TV,2015
616120,"3603FD 16 W11,12    SE-12-20-3-5",T,2,Residential,I  Individual,78400,162200,0,240600,226 FRONTENAC AVE. N.W.,,,TV,2015
616130,3603FD 16 13    SE-12-20-3-5,T,2,Residential,I  Individual,83800,131900,0,215700,225 ROYAL AVE. N.W.,,,TV,2015
616140,3603FD 16 14    SE-12-20-3-5,T,2,Residential,I  Individual,80200,74700,0,154900,223 ROYAL AVE. N.W.,,,TV,2015
616150,3603FD 16 15    SE-12-20-3-5,T,2,Residential,I  Individual,80200,132000,0,212200,221 ROYAL AVE. N.W.,,,TV,2015
616160,3603FD 16 16    SE-12-20-3-5,T,2,Residential,I  Individual,80200,108100,0,188300,219 ROYAL AVE. N.W.,,,TV,2015
616170,3603FD 16 17    SE-12-20-3-5,T,2,Residential,I  Individual,80200,229300,0,309500,217 ROYAL AVE. N.W.,,,TV,2015
616180,3603FD 16 18    SE-12-20-3-5,T,2,Residential,I  Individual,80200,101000,0,181200,215 ROYAL AVE. N.W.,,,TV,2015
616190,3603FD 16 19    SE-12-20-3-5,T,2,Residential,I  Individual,80200,157000,0,237200,213 ROYAL AVE. N.W.,,,TV,2015
616200,3603FD 16 20    SE-12-20-3-5,T,2,Residential,I  Individual,80200,210700,0,290900,211 ROYAL AVE. N.W.,,,TV,2015
616210,3603FD 16 21    SE-12-20-3-5    Lot Area: 50' X 144' = 7200ft2,T,2,Residential,I  Individual,80200,244700,0,324900,209 ROYAL AVE. N.W.,,,TV,2015
616220,3603FD 16 22    SE-12-20-3-5    Lot Area: 50' X 144' = 7200ft2,T,2,Residential,I  Individual,80200,210000,0,290200,207 ROYAL AVE. N.W.,,,TV,2015
616230,3603FD 16 23    SE-12-20-3-5,T,2,Residential,I  Individual,80200,122200,0,202400,205 ROYAL AVE. N.W.,,,TV,2015
616240,3603FD 16 24A    SE-12-20-3-5,T,2,Residential,I  Individual,80200,289200,0,369400,203 ROYAL AVE. N.W.,,,TV,2015
616250,2229EW 16 24    SE-12-20-3-5,T,2,Residential,I  Individual,80200,349900,0,430100,201 Royal Avenue N.W.,,,TV,2015
617010,8054EK 17 1-3    SE-12-20-3-5,T,3,Commercial,C  Corporation,65300,460800,0,526100,414 MAIN ST. N.W.,,,TV,2015
617040,"8054EK 17 4,5    SE-12-20-3-5",T,2,Residential,C  Corporation,92600,42200,0,134800,410 MAIN ST. N.W.,,,TV,2015
617060,"8054EK 17 6,7    SE-12-20-3-5",T,2,Residential,I  Individual,43500,156100,0,199600,406 MAIN ST. N.W.,,,TV,2015
617080,"8054EK 17 8,9    SE-12-20-3-5",T,2,Residential,I  Individual,84300,84400,0,168700,104 ROYAL AVE. N.W.,,,TV,2015
617100,"8054EK 17 10,11    SE-12-20-3-5",E,11,Institutional,C  Corporation,208600,1815700,0,2024300,114 ROYAL AVE. N.W.,,,TV,2015
617150,3779FC  X    SE-12-20-3-5,E,11,Institutional,C  Corporation,107900,0,0,107900,,,,TV,2015
617200,3779FC  Y    SE-12-20-3-5,E,11,Institutional,C  Corporation,132200,0,0,132200,,,,TV,2015
617250,SE-12-20-3-5,E,11,Institutional,C  Corporation,134800,0,0,134800,114 ROYAL AVE. N.W.,,,TV,2015
618010,"2229EW 18 1,2    SE-12-20-3-5",T,3,Commercial,I  Individual,59300,71200,0,130500,512 MAIN ST. NW,,,TV,2015
618030,2229EW 18 3    SE-12-20-3-5,T,2,Residential,I  Individual,84300,164500,0,248800,508 MAIN ST. N.W.,,,TV,2015
618040,2229EW 18 4    SE-12-20-3-5,T,2,Residential,I  Individual,84300,44300,0,128600,506 MAIN ST. N.W.,,,TV,2015
618050,2229EW 18 5    SE-12-20-3-5,T,2,Residential,I  Individual,84300,49500,0,133800,504 MAIN ST. N.W.,,,TV,2015
618060,2229EW 18 6    SE-12-20-3-5,T,2,Residential,I  Individual,84300,136300,0,220600,502 MAIN ST. N.W.,,,TV,2015
619010,"2229EW 19 1,2    SE-12-20-3-5",T,2,Residential,I  Individual,98000,151300,0,249300,622 MAIN ST. N.W.,,,TV,2015
619030,2229EW 19 3    SE-12-20-3-5,T,2,Residential,I  Individual,77900,156600,0,234500,620 MAIN ST. N.W.,,,TV,2015
619040,"2229EW 19 4,5    SE-12-20-3-5",T,2,Residential,I  Individual,98900,167200,0,266100,618 MAIN ST. N.W.,,,TV,2015
619060,2229EW 19 6    SE-12-20-3-5,T,2,Residential,I  Individual,84300,80100,0,164400,614 MAIN ST. N.W.,,,TV,2015
619070,2229EW 19 7    SE-12-20-3-5,T,2,Residential,I  Individual,84300,183800,0,268100,612 MAIN ST. N.W.,,,TV,2015
619080,2229EW 19 8    SE-12-20-3-5,T,2,Residential,I  Individual,84300,107900,0,192200,610 MAIN ST. N.W.,,,TV,2015
619090,2229EW 19 9    SE-12-20-3-5,T,2,Residential,I  Individual,84300,131000,0,215300,608 MAIN ST. N.W.,,,TV,2015
619100,2229EW 19 10    SE-12-20-3-5,T,2,Residential,I  Individual,85500,167100,0,252600,606 MAIN ST. N.W.,,,TV,2015
619110,2229EW 19 11    SE-12-20-3-5,T,2,Residential,I  Individual,71400,90300,0,161700,604 MAIN ST. N.W.,,,TV,2015
619120,2229EW 19 12    SE-12-20-3-5,T,2,Residential,I  Individual,84300,157100,0,241400,602 Main Street NW,,,TV,2015
620010,"8211156 21 1,2    SE-12-20-3-5",T,2,Residential,I  Individual,93800,222900,0,316700,618 ANDERSON CRES. N.W.,,,TV,2015
620030,8211156 21 3    SE-12-20-3-5,T,2,Residential,I  Individual,90500,204000,0,294500,614 ANDERSON CRES. N.W.,,,TV,2015
620040,8211156 21 4    SE-12-20-3-5,T,2,Residential,I  Individual,80600,208800,0,289400,612 Anderson Crescent NW,,,TV,2015
620050,8211156 21 5    SE-12-20-3-5,T,2,Residential,I  Individual,67100,310500,0,377600,610 ANDERSON CRES. N.W.,,,TV,2015
620060,8211156 21 6    SE-12-20-3-5,T,2,Residential,I  Individual,69000,257800,0,326800,608 ANDERSON CRES. N.W.,,,TV,2015
620070,8211156 21 7    SE-12-20-3-5,T,2,Residential,I  Individual,97700,216400,0,314100,611 ANDERSON CRES. N.W.,,,TV,2015
620080,8211156 21 8MR    SE-12-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,130800,0,0,130800,609 ANDERSON CRESCENT NW,,,TV,2015
620090,8211156 21 9    SE-12-20-3-5,T,2,Residential,I  Individual,83700,121900,0,205600,607 ANDERSON CRES. N.W.,,,TV,2015
620100,8211156 21 10    SE-12-20-3-5,T,2,Residential,I  Individual,69300,174800,0,244100,605 ANDERSON CRES. N.W.,,,TV,2015
620110,8211156 21 11    SE-12-20-3-5,T,2,Residential,I  Individual,67100,193700,0,260800,603 ANDERSON CRES. N.W.,,,TV,2015
620120,8211156 21 12    SE-12-20-3-5,T,2,Residential,I  Individual,67100,172900,0,240000,513 ANDERSON CRES. N.W.,,,TV,2015
620130,8211156 21 13    SE-12-20-3-5,T,2,Residential,I  Individual,67100,178800,0,245900,511 ANDERSON CRES. N.W.,,,TV,2015
