Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
617060,"8054EK 17 6,7    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,110000,141300,0,251300,406 MAIN ST. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
617080,"8054EK 17 8,9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,116200,0,215700,104 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
617100,"8054EK 17 10,11    SE-12-20-3-5    2.65 Acres",E,25,School,P  Provincial,246100,2748600,0,2994700,114 ROYAL AVE. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
617150,"3779FC  X    SE-12-20-3-5    18,121 Sq. Feet",E,25,School,P  Provincial,127300,0,0,127300,206 Royal Ave. N.W.,NR  LAND,,TV,2022
617200,"3779FC  Y    SE-12-20-3-5    40,946 Sq. Feet",E,25,School,P  Provincial,155700,0,0,155700,,NR  LAND,,TV,2022
617250,SE-12-20-3-5       1.00 Acres,E,25,School,P  Provincial,159000,0,0,159000,212 ROYAL AVE. N.W.,NR  LAND,,TV,2022
618010,"2229EW 18 1,2    SE-12-20-3-5    9,000 Sq. Feet",T,3,Commercial,I  Individual,0,0,157000,157000,512 MAIN ST. NW,NR  LAND & IMPROVEMENTS,PHOTOGRAPHY STUDIO FORMER OLD HOME,TV,2022
618030,"2229EW 18 3    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,158100,0,257600,508 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618040,"2229EW 18 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,35000,0,134500,506 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618050,"2229EW 18 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,45600,0,145100,504 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618060,"2229EW 18 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,116200,0,215700,502 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619010,"2229EW 19 1,2    SE-12-20-3-5    10,080 Sq. Feet",T,2,Residential,I  Individual,115600,171800,0,287400,622 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619030,"2229EW 19 3    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,91900,148300,0,240200,620 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619040,"2229EW 19 4,5    SE-12-20-3-5    10,800 Sq. Feet",T,2,Residential,I  Individual,116700,111800,0,228500,618 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619060,"2229EW 19 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,73800,0,173300,614 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619070,"2229EW 19 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,182200,0,281700,612 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619080,"2229EW 19 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,100000,0,199500,610 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619090,"2229EW 19 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,169200,0,268700,608 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619100,"2229EW 19 10    SE-12-20-3-5    6,360 Sq. Feet",T,2,Residential,I  Individual,100900,158500,0,259400,606 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619110,"2229EW 19 11    SE-12-20-3-5    4,800 Sq. Feet",T,2,Residential,I  Individual,84300,86500,0,170800,604 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619120,"2229EW 19 12    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,140400,0,239900,602 Main Street NW,R    LAND & IMPROVEMENTS,,TV,2022
620010,"8211156 21 1,2    SE-12-20-3-5    8,800 Sq. Feet",T,2,Residential,I  Individual,110700,213100,0,323800,618 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620030,"8211156 21 3    SE-12-20-3-5    7,820 Sq. Feet",T,2,Residential,I  Individual,106800,195600,0,302400,614 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620040,"8211156 21 4    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,95100,198200,0,293300,612 Anderson Crescent NW,R    LAND & IMPROVEMENTS,,TV,2022
620050,"8211156 21 5    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,278800,0,358000,610 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620060,"8211156 21 6    SE-12-20-3-5    4,580 Sq. Feet",T,2,Residential,I  Individual,81500,247100,0,328600,608 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620070,"8211156 21 7    SE-12-20-3-5    7,326 Sq. Feet",T,2,Residential,I  Individual,120500,206600,0,327100,611 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620080,"8211156 21 8MR    SE-12-20-3-5    39,640 Sq. Feet",E,28,Municipal Reserve,M  Municipal,208100,0,0,208100,609 ANDERSON CRESCENT NW,NR  LAND,,TV,2022
620090,"8211156 21 9    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,98800,102400,0,201200,607 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620100,"8211156 21 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,158100,0,239800,605 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620110,"8211156 21 11    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,187500,0,266700,603 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620120,"8211156 21 12    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,165300,0,244500,513 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620130,"8211156 21 13    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,83200,180300,0,263500,511 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620140,"8211156 21 14    SE-12-20-3-5    4,430 Sq. Feet",T,2,Residential,I  Individual,79600,215700,0,295300,509 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620150,"8211156 21 15    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,192400,0,271600,507 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620160,"8211156 21 16    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,218200,0,297400,505 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620170,"8211156 21 17    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,180600,0,262300,503 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620180,"8211156 21 E18    SE-12-20-3-5    18,936 Sq. Feet",T,2,Residential,I  Individual,133600,721900,0,855500,124 EDWARD AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620190,"8211156 21 W18    SE-12-20-3-5    14,400 Sq. Feet",T,1,Residential Vacant,I  Individual,175500,0,0,175500,150 EDWARD AVE. N.W.,R    LAND,,TV,2022
620200,8211156 21 19    SE-12-20-3-5    1.30 Acres,T,1,Residential Vacant,I  Individual,166100,0,0,166100,515 MORRISON ST. N.W.,R    LAND,,TV,2022
621000,"8211156 22 1    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,80500,181900,0,262400,606 ANDERSON CRESCENT N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621010,"8211156 22 2    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,80500,179200,0,259700,604 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621020,"8211156 22 3    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,80500,185100,0,265600,602 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621040,"8211156 22 4,5    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,111500,255900,0,367400,510 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621050,"8211156 22 6,7    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,111500,230100,0,341600,508 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621070,"8211156 22 8    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,80500,203300,0,283800,504 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621080,"8211156 22 9    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,209200,0,290900,502 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621090,"8211156 22 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,175500,0,257200,202 Edward Avenue NW,R    LAND & IMPROVEMENTS,,TV,2022
621100,"8211156 22 11    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,164100,0,245800,204 Edward Avenue NW,R    LAND & IMPROVEMENTS,,TV,2022
621110,"8211156 22 12    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,81700,170900,0,252600,206 Edward Avenue NW,R    LAND & IMPROVEMENTS,,TV,2022
621120,"8211156 22 13    SE-12-20-3-5    4,840 Sq. Feet",T,2,Residential,I  Individual,84800,185800,0,270600,509 ARCHIBALD WAY N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621130,"8211156 22 14    SE-12-20-3-5    5,810 Sq. Feet",T,2,Residential,I  Individual,97100,160600,0,257700,511 ARCHIBALD WAY N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621140,"8211156 22 15    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,93000,221600,0,314600,513 ARCHIBALD WAY N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621150,"8211156 22 16    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,90200,182300,0,272500,601 ARCHIBALD WAY N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621160,"8211156 22 17,18    SE-12-20-3-5    8,960 Sq. Feet",T,2,Residential,I  Individual,111300,268400,0,379700,603 ARCHIBALD WAY N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621300,8110560 20 6    SE-12-20-3-5    2.45 Acres,T,2,Residential,I  Individual,235600,305500,0,541100,115 DUNHAM LANE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
621400,8110560 20 7    SE-12-20-3-5    2.19 Acres,T,1,Residential Vacant,I  Individual,277300,0,0,277300,211 DUNHAM LANE,R    LAND,,TV,2022
622005,"0911530 32 3    SE-12-20-3-5    5,450 Sq. Feet",T,2,Residential,I  Individual,109400,361400,0,470800,620 ANDERSON CRESCENT NW,R    LAND & IMPROVEMENTS,,TV,2022
622010,"0911530 32 2    SE-12-20-3-5    5,735 Sq. Feet",T,2,Residential,I  Individual,113400,357900,0,471300,622 ANDERSON CRESCENT NW,R    LAND & IMPROVEMENTS,,TV,2022
622015,"0911530 32 1    SE-12-20-3-5    7,113 Sq. Feet",T,2,Residential,I  Individual,122300,296800,0,419100,624 ANDERSON CRESCENT NW,R    LAND & IMPROVEMENTS,,TV,2022
622100,9511442 22 1    SE-12-20-3-5    2.72 Acres,T,1,Residential Vacant,C  Corporation,249800,0,0,249800,600 ANDERSON CRESCENT N.W.,R    LAND,,TV,2022
622110,"2010541 33 19PUL    SE-12-20-3-5    22,689 Sq. Feet",E,28,Municipal Reserve,M  Municipal,184900,0,0,184900,102 Anderson Road NW,NR  LAND,,TV,2022
622190,"9811867 22 19    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,87700,217400,0,305100,208 EDWARD AVENUE NW,R    LAND & IMPROVEMENTS,,TV,2022
622200,"9811867 22 20    SE-12-20-3-5    5,065 Sq. Feet",T,2,Residential,I  Individual,87600,207500,0,295100,210 EDWARD AVENUE NW,R    LAND & IMPROVEMENTS,,TV,2022
622210,"9811867 22 21    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,87700,185500,0,273200,212 EDWARD AVENUE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622220,"9811867 22 22    SE-12-20-3-5    7,649 Sq. Feet",T,1,Residential Vacant,I  Individual,106100,0,0,106100,510 ARCHIBALD WAY NW,R    LAND,USED AS A GREEN STRIP BY #509,TV,2022
622230,"9811867 22 23    SE-12-20-3-5    6,892 Sq. Feet",T,2,Residential,I  Individual,103100,270800,0,373900,512 ARCHIBALD WAY NW,R    LAND & IMPROVEMENTS,,TV,2022
622240,"9811867 22 24    SE-12-20-3-5    5,714 Sq. Feet",T,2,Residential,I  Individual,95900,215600,0,311500,600 ARCHIBALD WAY NW,R    LAND & IMPROVEMENTS,,TV,2022
622250,"9811867 22 25    SE-12-20-3-5    5,774 Sq. Feet",T,2,Residential,I  Individual,96600,186500,0,283100,602 ARCHIBALD WAY NW,R    LAND & IMPROVEMENTS,,TV,2022
622260,"9811867 22 26    SE-12-20-3-5    6,237 Sq. Feet",T,2,Residential,I  Individual,100400,297500,0,397900,604 ARCHIBALD WAY NW,R    LAND & IMPROVEMENTS,,TV,2022
622270,"0714405 1 2    SE-12-20-3-5    5,077 Sq. Feet",T,2,Residential,I  Individual,94700,343300,0,438000,214 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622280,"0714405 1 1    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,95800,334500,0,430300,216 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622290,"0714405 2 5    SE-12-20-3-5    5,360 Sq. Feet",T,2,Residential,I  Individual,98300,364000,0,462300,218 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622300,"0714405 2 4    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,98200,279900,0,378100,220 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622310,"0714405 2 3    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,98200,290400,0,388600,222 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622320,"0714405 2 2    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,98200,264300,0,362500,224 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622330,"0714405 2 1    SE-12-20-3-5    5,362 Sq. Feet",T,2,Residential,I  Individual,98300,273800,0,372100,226 Edward Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
622340,"2010541 32 4    SE-12-20-3-5    6,240 Sq. Feet",T,1,Residential Vacant,I  Individual,139700,0,0,139700,655 Anderson Road NW,R    LAND,,TV,2022
622345,"2010541 32 5    SE-12-20-3-5    5,674 Sq. Feet",T,1,Residential Vacant,C  Corporation,143200,0,0,143200,657 Anderson Road NW,R    LAND,,TV,2022
622350,"2010541 32 6    SE-12-20-3-5    5,507 Sq. Feet",T,1,Residential Vacant,I  Individual,140300,0,0,140300,659 Anderson Road NW,R    LAND,,TV,2022
622355,"2010541 32 7    SE-12-20-3-5    5,501 Sq. Feet",T,2,Residential,I  Individual,140200,108600,0,248800,661 Anderson Road NW,R    LAND & IMPROVEMENTS,,TV,2022
622360,"2010541 32 8    SE-12-20-3-5    5,500 Sq. Feet",T,1,Residential Vacant,C  Corporation,130100,0,0,130100,663 Anderson Road MW,R    LAND,,TV,2022
622365,"2010541 32 9    SE-12-20-3-5    5,486 Sq. Feet",T,1,Residential Vacant,C  Corporation,129900,0,0,129900,665 Anderson Road NW,R    LAND,,TV,2022
622370,"2010541 33 1    SE-12-20-3-5    5,829 Sq. Feet",T,2,Residential,I  Individual,135600,283600,0,419200,668 Anderson Close NW,R    LAND & IMPROVEMENTS,,TV,2022
622375,"2010541 33 2    SE-12-20-3-5    5,495 Sq. Feet",T,1,Residential Vacant,C  Corporation,130000,0,0,130000,670 Anderson Close NW,R    LAND,,TV,2022
622380,"2010541 33 3    SE-12-20-3-5    5,495 Sq. Feet",T,2,Residential,I  Individual,130000,69600,0,199600,672 Anderson Close NW,R    LAND & IMPROVEMENTS,,TV,2022
622385,"2010541 33 4    SE-12-20-3-5    5,495 Sq. Feet",T,1,Residential Vacant,I  Individual,130000,0,0,130000,674 Anderson Close NW,R    LAND,,TV,2022
622390,"2010541 33 5    SE-12-20-3-5    6,237 Sq. Feet",T,1,Residential Vacant,I  Individual,139700,0,0,139700,676 Anderson Close NW,R    LAND,,TV,2022
622395,"2010541 33 6    SE-12-20-3-5    6,823 Sq. Feet",T,1,Residential Vacant,I  Individual,148400,0,0,148400,678 Anderson Close NW,R    LAND,,TV,2022
622400,"2010541 33 7    SE-12-20-3-5    6,146 Sq. Feet",T,1,Residential Vacant,C  Corporation,139200,0,0,139200,680 Anderson Close NW,R    LAND,,TV,2022
622405,"2010541 33 8    SE-12-20-3-5    6,667 Sq. Feet",T,1,Residential Vacant,C  Corporation,142100,0,0,142100,679 Anderson Close NW,R    LAND,,TV,2022
622410,"2010541 33 9    SE-12-20-3-5    7,503 Sq. Feet",T,1,Residential Vacant,I  Individual,146600,0,0,146600,677 Anderson Close NW,R    LAND,,TV,2022
622415,"2010541 33 10    SE-12-20-3-5    6,780 Sq. Feet",T,1,Residential Vacant,I  Individual,142700,0,0,142700,675 Anderson Close NW,R    LAND,,TV,2022
622420,"2010541 33 11    SE-12-20-3-5    6,422 Sq. Feet",T,1,Residential Vacant,I  Individual,146200,0,0,146200,673 Anderson Close NW,R    LAND,,TV,2022
622425,"2010541 33 12    SE-12-20-3-5    6,098 Sq. Feet",T,1,Residential Vacant,I  Individual,139000,0,0,139000,671 Anderson Close NW,R    LAND,,TV,2022
622430,"2010541 33 13    SE-12-20-3-5    5,413 Sq. Feet",T,2,Residential,I  Individual,128700,271000,0,399700,669 Anderson Close NW,R    LAND & IMPROVEMENTS,,TV,2022
622435,"2010541 33 14    SE-12-20-3-5    6,161 Sq. Feet",T,2,Residential,I  Individual,139300,243300,0,382600,667 Anderson Close NW,R    LAND & IMPROVEMENTS,,TV,2022
622440,"2010541 33 16    SE-12-20-3-5    7,694 Sq. Feet",T,1,Residential Vacant,I  Individual,147700,0,0,147700,654 Anderson Road NW,R    LAND,,TV,2022
622445,"2010541 33 17    SE-12-20-3-5    6,099 Sq. Feet",T,1,Residential Vacant,I  Individual,139000,0,0,139000,652 Anderson Road NW,R    LAND,,TV,2022
622450,"2010541 33 18    SE-12-20-3-5    5,561 Sq. Feet",T,1,Residential Vacant,I  Individual,131100,0,0,131100,650 Anderson Road NW,R    LAND,,TV,2022
622455,2010541 32 10MR    SE-12-20-3-5    985 Sq. Feet,E,28,Municipal Reserve,M  Municipal,18700,0,0,18700,667 Anderson Road NW,NR  LAND,,TV,2022
622460,"2010541 33 15MR    SE-12-20-3-5    16,689 Sq. Feet",E,28,Municipal Reserve,M  Municipal,33400,0,0,33400,682 Anderson Crescent NW,NR  LAND,,TV,2022
622465,"2010541 33 20PUL    SE-12-20-3-5    32,796 Sq. Feet",E,28,Municipal Reserve,M  Municipal,77500,0,0,77500,681 Anderson Crescent NW,NR  LAND,,TV,2022
623010,"7810261 23 W1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,66100,116500,0,182600,224B ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623015,"7810261 23 E1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,66100,123500,0,189600,224A ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623020,"7810261 23 W2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,66100,132100,0,198200,222B ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623025,"7810261 23 E2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,66100,132100,0,198200,222A ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623030,"7810261 23 W3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,60600,137600,0,198200,220B ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623035,"7810261 23 E3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,60600,125800,0,186400,220A ROYAL AVE. NW,R    LAND & IMPROVEMENTS,,TV,2022
623040,"7810261 23 4    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,101000,189700,0,290700,218 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623050,"7810261 23 W5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,60600,135300,0,195900,216B ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623055,"7810261 23 E5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,60600,110300,0,170900,216A ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623060,"7810261 23 6    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,101000,191500,0,292500,214 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623070,7810261 23 7    SE-12-20-3-5    1.24 Acres,T,2,Residential,I  Individual,178100,487200,0,665300,240 EDWARD AVE. N.W.,R    LAND & IMPROVEMENTS,NORTH END OF GEORGE STREET & EAST LANE,TV,2022
623180,"0012787 24 18    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,109200,204800,0,314000,301 EDWARD AVENUE NW,R    LAND & IMPROVEMENTS,,TV,2022
623190,"0012787 24 19    SE-12-20-3-5    6,348 Sq. Feet",T,2,Residential,I  Individual,108000,176800,0,284800,303 EDWARD AVENUE NORTH W,R    LAND & IMPROVEMENTS,,TV,2022
623200,"0012787 24 20    SE-12-20-3-5    6,135 Sq. Feet",T,2,Residential,I  Individual,107100,188400,0,295500,305 EDWARD AVENUE NORTH W,R    LAND & IMPROVEMENTS,,TV,2022
623210,"0012787 24 21    SE-12-20-3-5    6,068 Sq. Feet",T,2,Residential,I  Individual,106800,224100,0,330900,307 EDWARD AVENUE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623220,"0210242 24 33    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,106600,180100,0,286700,309 EDWARD AVENUE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623230,"0210242 24 32    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,105400,204300,0,309700,311 EDWARD AVENUE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623240,"0012787 24 24    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,94800,185800,0,280600,313 EDWARD AVENUE NORTH W,R    LAND & IMPROVEMENTS,,TV,2022
623250,"0012787 24 25    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,94800,207600,0,302400,315 EDWARD AVENUE NORTH W,R    LAND & IMPROVEMENTS,,TV,2022
623260,"0210242 24 31    SE-12-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,110300,260800,0,371100,317 EDWARD AVENUE NW,R    LAND & IMPROVEMENTS,,TV,2022
623270,0012787 24 27MR    SE-12-20-3-5    862 Sq. Feet,E,28,Municipal Reserve,M  Municipal,13100,0,0,13100,EDWARD AVENUE NORTH WEST,NR  LAND,,TV,2022
623280,"0012787 24 28MR    SE-12-20-3-5    13,939 Sq. Feet",E,28,Municipal Reserve,M  Municipal,103400,0,0,103400,319 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623290,"0012787 24 29ER    SE-12-20-3-5    13,068 Sq. Feet",E,28,Municipal Reserve,M  Municipal,102400,0,0,102400,321 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623300,"0012787 24 30MR    SE-12-20-3-5    12,632 Sq. Feet",E,28,Municipal Reserve,M  Municipal,108200,0,0,108200,323 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623310,"0012787 26 1    SE-12-20-3-5    6,738 Sq. Feet",T,2,Residential,I  Individual,115100,253600,0,368700,302 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623320,"0012787 26 2    SE-12-20-3-5    5,442 Sq. Feet",T,2,Residential,I  Individual,109300,192700,0,302000,304 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623330,"0012787 26 3    SE-12-20-3-5    8,887 Sq. Feet",T,2,Residential,I  Individual,130400,241500,0,371900,306 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623340,"0012787 26 4    SE-12-20-3-5    8,922 Sq. Feet",T,2,Residential,I  Individual,130600,249000,0,379600,308 EDWARD CLOSE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
623350,"0012787 26 5    SE-12-20-3-5    6,041 Sq. Feet",T,2,Residential,I  Individual,117300,235500,0,352800,310 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623360,"0012787 26 6    SE-12-20-3-5    5,322 Sq. Feet",T,2,Residential,I  Individual,107600,229700,0,337300,312 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623370,"0012787 26 7    SE-12-20-3-5    5,737 Sq. Feet",T,2,Residential,I  Individual,113400,294500,0,407900,314 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623380,"0012787 26 8    SE-12-20-3-5    5,999 Sq. Feet",T,2,Residential,I  Individual,117100,223000,0,340100,316 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623390,"0012787 26 9    SE-12-20-3-5    6,184 Sq. Feet",T,2,Residential,I  Individual,112600,235800,0,348400,318 EDWARD CLOSE NW,R    LAND & IMPROVEMENTS,,TV,2022
623400,"0012787 26 10MR    SE-12-20-3-5    14,375 Sq. Feet",E,28,Municipal Reserve,M  Municipal,116900,0,0,116900,320 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623410,"0012787 26 11ER    SE-12-20-3-5    27,878 Sq. Feet",E,28,Municipal Reserve,M  Municipal,111600,0,0,111600,322 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623420,0012787 26 12MR    SE-12-20-3-5    1.51 Acres,E,28,Municipal Reserve,M  Municipal,143300,0,0,143300,324 EDWARD AVENUE NORTH W,NR  LAND,,TV,2022
623430,"0412056 29 21    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,112200,240200,0,352400,501 COUNTRY MEADOWS WAY,R    LAND & IMPROVEMENTS,,TV,2022
623440,"0412056 29 20    SE-12-20-3-5    7,323 Sq. Feet",T,2,Residential,I  Individual,123200,283300,0,406500,503 COUNTRY MEADOWS WAY,R    LAND & IMPROVEMENTS,,TV,2022
623450,"0412056 29 19    SE-12-20-3-5    7,087 Sq. Feet",T,2,Residential,I  Individual,122200,330400,0,452600,505 COUNTRY MEADOWS WAY,R    LAND & IMPROVEMENTS,,TV,2022
